dataset_id,municipio,candidate_distributor,candidate_confidence,previous_review_status,focused_review_status,production_recommendation,source_name,source_url,secondary_source_name,secondary_source_url,privacy_notes,focused_notes
canarias,Buenavista del Norte,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Candelaria,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,El Paso,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,El Pinar de El Hierro,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,El Rosario,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,El Sauzal,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,El Tanque,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Fasnia,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Firgas,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Frontera,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Fuencaliente de la Palma,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Gáldar,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Garachico,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Garafía,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Granadilla de Abona,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Guía de Isora,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Güímar,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Haría,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Hermigua,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Icod de los Vinos,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Ingenio,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,La Aldea de San Nicolás,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,La Guancha,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,La Matanza de Acentejo,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,La Oliva,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,La Orotava,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,La Victoria de Acentejo,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Las Palmas de Gran Canaria,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Los Llanos de Aridane,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Los Realejos,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
canarias,Los Silos,"e-distribución Redes Digitales, S.L.U.",regional_default_candidate,safe_regional_default_candidate,focused_review_required_before_production,do_not_import_until_final_confirmation,e-distribución — distribución eléctrica,https://www.edistribucion.com/es/conocenos/instalaciones-distribucion-red/distribucion-electrica.html,e-distribución — averías eléctricas,https://www.edistribucion.com/es/averias/averias-luz.html,"No contiene identificadores de suministro, direcciones, coordenadas privadas ni inventario de infraestructura.","Fuente oficial e-distribución declara presencia en Canarias y teléfono específico de averías. Candidato razonable a regional_default, pero revisar si hay distribuidoras locales/insulares antes de producción."
