dataset_id,municipality,province,zone_id,review_status,candidate_distributors,source_name,source_url,notes
madrid,Cercedilla,Madrid,municipality:madrid::cercedilla,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Cervera de Buitrago,Madrid,municipality:madrid::cervera_de_buitrago,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Chapinería,Madrid,municipality:madrid::chapineria,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Chinchón,Madrid,municipality:madrid::chinchon,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Ciempozuelos,Madrid,municipality:madrid::ciempozuelos,candidate_ufd_verified_partial_review,"UFD Distribución Electricidad, S.A.",Naturgy/UFD — presencia pública citada en municipios de la Comunidad de Madrid,https://www.naturgy.com/notas-de-prensa/ufd-refuerza-la-calidad-del-suministro-electrico-en-el-sur-de-la-comunidad-de-madrid/,Municipio citado en comunicación pública de UFD/Naturgy; revisar contra herramienta oficial antes de importar.
madrid,Cobeña,Madrid,municipality:madrid::cobena,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Collado Mediano,Madrid,municipality:madrid::collado_mediano,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Collado Villalba,Madrid,municipality:madrid::collado_villalba,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Colmenar de Oreja,Madrid,municipality:madrid::colmenar_de_oreja,candidate_ufd_verified_partial_review,"UFD Distribución Electricidad, S.A.",Naturgy/UFD — presencia pública citada en municipios de la Comunidad de Madrid,https://www.naturgy.com/notas-de-prensa/ufd-refuerza-la-calidad-del-suministro-electrico-en-el-sur-de-la-comunidad-de-madrid/,Municipio citado en comunicación pública de UFD/Naturgy; revisar contra herramienta oficial antes de importar.
madrid,Colmenar del Arroyo,Madrid,municipality:madrid::colmenar_del_arroyo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Colmenar Viejo,Madrid,municipality:madrid::colmenar_viejo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Colmenarejo,Madrid,municipality:madrid::colmenarejo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Corpa,Madrid,municipality:madrid::corpa,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Coslada,Madrid,municipality:madrid::coslada,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Cubas de la Sagra,Madrid,municipality:madrid::cubas_de_la_sagra,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Daganzo de Arriba,Madrid,municipality:madrid::daganzo_de_arriba,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Álamo,Madrid,municipality:madrid::el_alamo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Atazar,Madrid,municipality:madrid::el_atazar,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Berrueco,Madrid,municipality:madrid::el_berrueco,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Boalo,Madrid,municipality:madrid::el_boalo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Escorial,Madrid,municipality:madrid::el_escorial,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Molar,Madrid,municipality:madrid::el_molar,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Redegüelo,Madrid,municipality:madrid::el_redeguelo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,El Vellón,Madrid,municipality:madrid::el_vellon,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Estremera,Madrid,municipality:madrid::estremera,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Fresnedillas de la Oliva,Madrid,municipality:madrid::fresnedillas_de_la_oliva,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Fresno de Torote,Madrid,municipality:madrid::fresno_de_torote,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Fuenlabrada,Madrid,municipality:madrid::fuenlabrada,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Fuente el Saz de Jarama,Madrid,municipality:madrid::fuente_el_saz_de_jarama,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Fuentidueña de Tajo,Madrid,municipality:madrid::fuentiduena_de_tajo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Galapagar,Madrid,municipality:madrid::galapagar,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Garganta de los Montes,Madrid,municipality:madrid::garganta_de_los_montes,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Gargantilla del Lozoya y Pinilla de Buitrago,Madrid,municipality:madrid::gargantilla_del_lozoya_y_pinilla_de_buitrago,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Gascones,Madrid,municipality:madrid::gascones,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Getafe,Madrid,municipality:madrid::getafe,candidate_ufd_verified_partial_review,"UFD Distribución Electricidad, S.A.",Naturgy/UFD — presencia pública citada en municipios de la Comunidad de Madrid,https://www.naturgy.com/notas-de-prensa/ufd-refuerza-la-calidad-del-suministro-electrico-en-el-sur-de-la-comunidad-de-madrid/,Municipio citado en comunicación pública de UFD/Naturgy; revisar contra herramienta oficial antes de importar.
madrid,Griñón,Madrid,municipality:madrid::grinon,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Guadalix de la Sierra,Madrid,municipality:madrid::guadalix_de_la_sierra,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Guadarrama,Madrid,municipality:madrid::guadarrama,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Horcajo de la Sierra-Aoslos,Madrid,municipality:madrid::horcajo_de_la_sierra_aoslos,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Horcajuelo de la Sierra,Madrid,municipality:madrid::horcajuelo_de_la_sierra,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Hoyo de Manzanares,Madrid,municipality:madrid::hoyo_de_manzanares,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Humanes de Madrid,Madrid,municipality:madrid::humanes_de_madrid,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,La Acebeda,Madrid,municipality:madrid::la_acebeda,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,La Cabrera,Madrid,municipality:madrid::la_cabrera,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,La Hiruela,Madrid,municipality:madrid::la_hiruela,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,La Serna del Monte,Madrid,municipality:madrid::la_serna_del_monte,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Las Rozas de Madrid,Madrid,municipality:madrid::las_rozas_de_madrid,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Leganés,Madrid,municipality:madrid::leganes,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Loeches,Madrid,municipality:madrid::loeches,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Los Baldios,Madrid,municipality:madrid::los_baldios,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Los Molinos,Madrid,municipality:madrid::los_molinos,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Los Santos de la Humosa,Madrid,municipality:madrid::los_santos_de_la_humosa,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Lozoya,Madrid,municipality:madrid::lozoya,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Lozoyuela-Navas-Sieteiglesias,Madrid,municipality:madrid::lozoyuela_navas_sieteiglesias,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Madarcos,Madrid,municipality:madrid::madarcos,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Madrid,Madrid,municipality:madrid::madrid,multi_distributor_review_required,UFD / i-DE / revisión oficial requerida,Comunidad de Madrid + herramientas oficiales UFD/i-DE,https://www.comunidad.madrid/transparencia/agenda/reunion-ufd-distribucion-electricidad-sa,"Madrid capital requiere revisión específica: presencia pública de UFD, pero no se debe afirmar exclusividad."
madrid,Majadahonda,Madrid,municipality:madrid::majadahonda,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Manzanares el Real,Madrid,municipality:madrid::manzanares_el_real,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Meco,Madrid,municipality:madrid::meco,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Mejorada del Campo,Madrid,municipality:madrid::mejorada_del_campo,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Miraflores de la Sierra,Madrid,municipality:madrid::miraflores_de_la_sierra,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Montejo de la Sierra,Madrid,municipality:madrid::montejo_de_la_sierra,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Moraleja de Enmedio,Madrid,municipality:madrid::moraleja_de_enmedio,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Moralzarzal,Madrid,municipality:madrid::moralzarzal,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Morata de Tajuña,Madrid,municipality:madrid::morata_de_tajuna,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
madrid,Móstoles,Madrid,municipality:madrid::mostoles,pending_municipal_review,revisión municipal requerida,Herramientas oficiales UFD/i-DE y censo CNMC,https://www.ufd.es/quienes-somos/donde-estamos/,No importar hasta confirmar distribuidora por municipio o fuente pública suficientemente acotada.
